n,q,p_in,p_out,1,2,3,4,5
60,4,0.21,0.0025125628140703,0.4167,0.4667,0.7,0.4167,0.55
60,4,0.22,0.0025125628140703,0.75,0.8167,0.6333,0.5,0.55
60,4,0.23,0.0025125628140703,0.5667,0.7333,0.75,0.6167,0.6167
60,4,0.24,0.0025125628140703,0.7167,0.5167,0.6833,0.65,0.6167
60,4,0.25,0.0025125628140703,0.9167,0.4,0.5833,0.8,0.4667
60,4,0.26,0.0025125628140703,0.8,0.5667,0.7333,0.55,0.7667
60,4,0.27,0.0025125628140703,0.3,0.7667,0.7167,0.6833,0.8
60,4,0.28,0.0025125628140703,0.6333,0.7833,0.4167,0.5833,0.6667
60,4,0.29,0.0025125628140703,0.75,0.75,0.5667,0.8,0.3
60,4,0.3,0.0025125628140703,0.6833,0.5833,0.35,0.45,0.7833
60,4,0.31,0.0025125628140703,0.3667,0.4833,0.8,0.75,0.3333
60,4,0.32,0.0025125628140703,0.6667,0.4667,0.8167,0.55,0.6667
60,4,0.33,0.0025125628140703,0.55,0.6,0.4833,0.5667,0.5833
60,4,0.34,0.0025125628140703,0.7833,0.55,0.7167,0.4667,0.6
60,4,0.35,0.0025125628140703,0.5833,1.0,0.8167,0.7333,0.5333
60,4,0.36,0.0025125628140703,0.5833,0.65,0.5667,0.5833,0.6
60,4,0.37,0.0025125628140703,1.0,0.5167,0.4,0.5,0.5
60,4,0.38,0.0025125628140703,0.9167,0.6,0.5833,0.5333,0.5333
60,4,0.39,0.0025125628140703,0.5167,0.65,0.7667,0.55,0.7333
60,4,0.4,0.0025125628140703,0.5667,0.8,0.5833,0.5833,0.55
60,4,0.41,0.0025125628140703,0.8167,0.5833,0.7167,0.5333,0.8
60,4,0.42,0.0025125628140703,0.6167,0.9833,0.85,0.5833,0.8
60,4,0.43,0.0025125628140703,0.7167,0.55,0.4833,0.5667,0.5667
60,4,0.44,0.0025125628140703,0.7167,0.55,0.3,1.0,0.5667
60,4,0.45,0.0025125628140703,0.6167,0.5667,0.7667,0.5833,0.55
60,4,0.46,0.0025125628140703,0.85,0.5333,0.55,0.6667,1.0
60,4,0.47,0.0025125628140703,0.6,0.7667,0.7667,1.0,0.7833
60,4,0.48,0.0025125628140703,0.7667,0.7667,0.8,0.6333,0.5667
60,4,0.49,0.0025125628140703,0.8167,0.55,0.7667,0.6,0.8167
60,4,0.5,0.0025125628140703,0.7667,0.5167,0.5833,0.6,0.3167
60,4,0.51,0.0025125628140703,0.55,0.6,0.7667,0.5667,0.4167
60,4,0.52,0.0025125628140703,0.6167,0.5667,0.8,0.5167,0.4833
60,4,0.53,0.0025125628140703,0.7167,0.8,0.5833,0.8,0.8333
60,4,0.54,0.0025125628140703,0.7667,0.7333,0.8333,0.8333,0.7333
60,4,0.55,0.0025125628140703,0.8,0.5333,1.0,0.5667,0.7333
60,4,0.56,0.0025125628140703,0.75,0.75,0.5833,1.0,0.6
60,4,0.57,0.0025125628140703,0.8,1.0,0.8167,0.8,0.8333
60,4,0.58,0.0025125628140703,0.8,0.5833,0.8167,0.5833,1.0
60,4,0.59,0.0025125628140703,0.7667,0.75,0.5333,0.5333,0.5833
60,4,0.6,0.0025125628140703,0.5833,0.7333,0.5167,0.8,0.6333
60,4,0.61,0.0025125628140703,0.55,0.8,0.3167,0.6333,0.8167
60,4,0.62,0.0025125628140703,0.7333,0.7667,0.8333,0.5667,0.7
